time,hydrophone_1,hydrophone_2,hydrophone_3,hydrophone_4,hydrophone_5
0.004035,-0.0033038247861008566,-0.009959465586978628,-0.0008289350562181079,0.007106561366541629,0.0049814899041150575
0.004036,-0.0033868189834809835,-0.00732996408779057,0.001062567229049243,0.0061868920880019385,0.005712652214396726
0.004037,-0.0032873057492410884,-0.004847239748884598,0.0019462556528177502,0.005028730379778355,0.006377511110174424
0.004038,-0.003228708801179381,-0.002647825831927478,0.0019380813256030234,0.0038088768360805773,0.007460357332709634
0.004039,-0.0032412886006573465,-0.0008943827922697006,0.001240315480534732,0.0025106563057111717,0.00899842077993626
0.00404,-0.0032986037380887713,0.0002553515045351595,6.2566400633497e-5,0.001356232439131236,0.011017838836393234
0.004041,-0.0032849738082878243,0.00014354222978953555,-0.0014583706619521583,0.0010379667198513623,0.012781120845666304
0.004042,-0.003359704869359228,-0.0009459185859305935,-0.002762480563584504,0.0014397580856814521,0.014207373375164742
0.004043,-0.0033968626016319297,-0.002520873146843343,-0.0034926640636978867,0.0019685397527661906,0.015430952447128537
0.004044,-0.0036436317805836533,-0.004175634866358963,-0.0036014253009210547,0.002215892894657016,0.016244960820883447
0.004045,-0.004316141126393191,-0.005755989905664325,-0.002935572784341303,0.001640083669080557,0.0169248893516889
0.004046,-0.004862397426947076,-0.006913390317885619,-0.0017662915302354412,0.0003551031694387997,0.017393429640843915
0.004047,-0.005363519667760895,-0.007374007306289411,-8.330692572601434e-5,-0.0012538977073256082,0.017948259329983965
0.004048,-0.006507178231718558,-0.0073793044433474765,0.0017635617278661205,-0.0028910928849656633,0.018442916043284133
0.004049,-0.007792428780868351,-0.00733624886697149,0.0033602106532535686,-0.004399268915531905,0.019006339665027155
0.00405,-0.008652217733118008,-0.006970184413526847,0.0047322136869058905,-0.005384528864365972,0.01973363177949941
0.004051,-0.008707020363834226,-0.006415649714552906,0.005616760052340013,-0.005760471719774144,0.02021921713967544
0.004052,-0.008679781711547433,-0.005665898808397072,0.005997116210341084,-0.00557980531963395,0.020359886170687
0.004053,-0.009256721283699667,-0.004632724939777579,0.005757367399133847,-0.004508441801431394,0.019709986315216643
0.004054,-0.010381512310469082,-0.003744470616285121,0.004964362173475986,-0.0032339609075325696,0.01816645368281982
0.004055,-0.011990401368428862,-0.002886792285997081,0.003677063627978799,-0.0025181306501312365,0.0161981204548325
0.004056,-0.0136525232609497,-0.0017117716334342694,0.0024314108605394537,-0.00257626130338344,0.014030041498355102
0.004057,-0.015190056156894784,-0.0005110345246518526,0.001459348938757452,-0.0035171781545778025,0.012293860060271175
0.004058,-0.016437906652644392,0.00038374082064968664,0.0005302934619874965,-0.004869359239579514,0.011440463518960916
0.004059,-0.01694187799112121,0.000610094535151298,9.06628390125535e-5,-0.0063825948987584645,0.01111525975127514
0.00406,-0.01642981546768706,0.00044929531304443727,0.00019561434221984704,-0.007928927608974701,0.011248279480337945
0.004061,-0.01543514090004352,3.095248107812045e-5,0.0007449879580739966,-0.009071461722190241,0.011648725202989582
0.004062,-0.014286236221946651,-0.0005672929823469219,0.0012237494945707755,-0.009257678877368489,0.012072600787502682
0.004063,-0.01302138483824018,-0.0008848804581678517,0.0009759658020653485,-0.008945802150929657,0.012539421483618002
0.004064,-0.011652304216548028,-0.0008885982875774649,0.0001989585207102634,-0.00809071192889197,0.012854254142042576
0.004065,-0.01047022647552625,-0.0005451347223403855,-0.0010551481007095396,-0.0063981276958502776,0.013205202846177514
0.004066,-0.009444327875717114,4.9574444087065905e-5,-0.002596714099236191,-0.003794627011625824,0.013793464205614782
0.004067,-0.008576213405140056,0.0013263567515517558,-0.0044740863367855295,-0.0006271314956163911,0.01418942516222004
0.004068,-0.007725149282752765,0.0026961785669846173,-0.0061928992444876,0.0028162322014891163,0.01451215961976521
0.004069,-0.007510566950843836,0.004039812825186864,-0.007189865540200982,0.006471989047322704,0.014735100882405242
0.00407,-0.00824636074076903,0.005453278287015315,-0.007480519371137264,0.009813818722609745,0.014932998464620862
0.004071,-0.009713879108997738,0.006662927260713616,-0.0076204388437766885,0.013148110951910619,0.015264207014239417
0.004072,-0.011451100282931479,0.007721035560197911,-0.007918105558464122,0.016205783782131274,0.015599560997650771
0.004073,-0.013445021731698429,0.008521311433222278,-0.00876909363722334,0.018779234366675824,0.015862333835976176
0.004074,-0.015659620808495037,0.009308843929439176,-0.010028194362352184,0.02075966523596766,0.015408160096004528
0.004075,-0.017899314719303554,0.009956562931471673,-0.011714759703971163,0.021944044712314814,0.014358610046124518
0.004076,-0.0196981179267489,0.010575884191625095,-0.013540863212927407,0.022525281306412112,0.013139640914497736
0.004077,-0.02092691575340393,0.011170105534401717,-0.015700870745248775,0.022804854478746372,0.011708360166133164
0.004078,-0.021689778349406445,0.01159836926845317,-0.01788917615353196,0.022715515956117455,0.01027239999944832
0.004079,-0.022148877606493696,0.011250642490241176,-0.019900112515004103,0.021706037792853582,0.008965404885105102
0.00408,-0.022267400349775937,0.01027550989411808,-0.02127179728714166,0.019799964678649903,0.008083422871701225
0.004081,-0.021922781661075624,0.008883361052664773,-0.0218007243205963,0.017241501739546874,0.007291158436862319
0.004082,-0.02183322925006744,0.007319076894440234,-0.021764133091132516,0.014640796104905745,0.006204877930710016
0.004083,-0.02202468889880788,0.005574301889008615,-0.02127812648336741,0.011900098261140392,0.00436009090494803
0.004084,-0.022214871667759713,0.003860989072594604,-0.020258234773857967,0.008546134163161396,0.0019847074612654035
0.004085,-0.022390907188785628,0.002565131263537311,-0.01892719549960229,0.00467288686064783,-0.00015496717599683535
0.004086,-0.023295682448097047,0.001016769607270092,-0.01782904967644684,0.000899143762583329,-0.002140194093528085
0.004087,-0.02467119057768353,-0.0010760401884352523,-0.01721100250578617,-0.0022620151029803877,-0.0035375675618605725
0.004088,-0.026344965728683487,-0.0031788298735936976,-0.017116396911134004,-0.00514318165030737,-0.003944309633929423
0.004089,-0.027757400037950908,-0.005071571909617794,-0.018122773620007467,-0.0072762195479974005,-0.00323396524896218
0.00409,-0.028166101030992183,-0.006202663900731554,-0.020517095326063862,-0.008582217073856722,-0.00140595969810047
0.004091,-0.027658299529793075,-0.0064125096902811,-0.023381318313241334,-0.009298597899608631,0.0014888679054280442
0.004092,-0.026374354252458394,-0.006394944404161436,-0.026104915739040963,-0.009143770821051988,0.00489869288921956
0.004093,-0.024863090512624843,-0.006597933181574694,-0.028047900233437388,-0.00863934010760316,0.007804944001090442
0.004094,-0.023216218807900063,-0.006780841391704461,-0.029009622231550933,-0.008509738575431972,0.009960497934801294
0.004095,-0.021843753450458057,-0.007058773819389769,-0.029030667630255608,-0.009086693757287144,0.011294882406368442
0.004096,-0.020871306707721273,-0.00705452168568021,-0.02809146201365325,-0.009538186976381393,0.011817619922160714
0.004097,-0.02079686759787889,-0.006412859923680852,-0.026712142206023654,-0.009364533590995717,0.011943284596732788
0.004098,-0.021497971577725723,-0.005365108773820246,-0.024745644534047404,-0.008569176956885582,0.012183038053239247
0.004099,-0.022861629502768058,-0.0036418834379471285,-0.022507048552051632,-0.0070985449258308625,0.01257267541343908
0.0041,-0.024419411567452715,-0.0016875082727657927,-0.020063434855969207,-0.005363964631074422,0.013141611661480528
0.004101,-0.026259486105539687,4.675038534662825e-5,-0.01699430826955202,-0.0037611216001540233,0.01381826899159964
0.004102,-0.027792052251830724,0.001276449393328798,-0.013325288569382804,-0.0025201397347513464,0.014266839099201583
0.004103,-0.02888160895476833,0.002381129606691709,-0.009447854159182412,-0.001763171993117565,0.014246441146766691
0.004104,-0.02989339053610953,0.0033342355071205743,-0.005506505986755181,-0.0011615946635763277,0.013571664573959693
0.004105,-0.030893059532888567,0.004147663424371131,-0.0018679407813886489,-0.0009226010607071327,0.012663595146557806
0.004106,-0.03165809405497825,0.0041324099661336055,0.001359278543079959,-0.0013507624335255767,0.011753814483668804
0.004107,-0.03250209265404072,0.003216692164245479,0.004493388275883662,-0.002443134364334905,0.010534688004090787
0.004108,-0.0330857794887132,0.0017138064752602543,0.007106627656526409,-0.003836888445563547,0.009040510154383093
0.004109,-0.03330829829578078,0.0004671137845159936,0.008909767743420342,-0.005573446803337426,0.007689735701496772
0.00411,-0.03318899760770188,0.0004077840860720777,0.010152340332218202,-0.007699089455590508,0.006581520926468599
0.004111,-0.032775993668740434,0.001516454582773858,0.011581988201712167,-0.010085016931330721,0.006345412399838085
0.004112,-0.03182895881783576,0.003050276522714435,0.013497329484216489,-0.012404017525399455,0.006566061758653989
0.004113,-0.030152415279833897,0.004232910464186006,0.015653729301942934,-0.014489308330278202,0.007348712005300186
0.004114,-0.02798704734278518,0.0050627477092068975,0.0172946583622815,-0.016111381404127784,0.008551596163749372
0.004115,-0.025466772873753436,0.005404896267957229,0.01874953085325307,-0.016300767485371657,0.009620358788400559
0.004116,-0.02258277941132472,0.004970047381464866,0.020437685158885995,-0.015240652921377796,0.010273169171929492
0.004117,-0.020004207414851764,0.0042441382710890424,0.02220775916659114,-0.01322300434619392,0.010459864179208684
0.004118,-0.01802778041418465,0.003424252928959927,0.02361788690977156,-0.010734548084026872,0.010087389195734025
0.004119,-0.016511079113185452,0.002393246329622554,0.024682708996015247,-0.008332397176523012,0.009323720178071551
0.00412,-0.015380878882320283,0.0012774922901584306,0.025474263533484833,-0.006372295501180077,0.00877517238785372
0.004121,-0.01450077099976408,6.463268903153487e-5,0.026115392692591843,-0.0045501925482795864,0.008630757931419078
0.004122,-0.013682891722618764,-0.0009772201710003148,0.026235821124523467,-0.002590990962455312,0.008736867742361766
0.004123,-0.012899159861637014,-0.001647727233033015,0.02581877268235935,-0.0004079741577947461,0.008816191829839174
0.004124,-0.012389066467233848,-0.002820974690368033,0.025052081830120226,0.0021040685168962387,0.008642226495476203
0.004125,-0.012343231133184484,-0.00416982598097405,0.024100983277364412,0.005052691839486186,0.00830023708913569
0.004126,-0.012069122285977618,-0.005257388791824134,0.022782307052916034,0.008506767903087749,0.007424591210436038
0.004127,-0.011652032847656056,-0.005694564921003293,0.0215083293156212,0.012260459560989156,0.006498375337138661
0.004128,-0.010918528681590026,-0.005591166653077463,0.020441535063149767,0.015895316687200883,0.006012273717940949
0.004129,-0.010024058024221199,-0.005188097591592611,0.020331036158855,0.019042489593113616,0.005953499600821246
0.00413,-0.009073450739237062,-0.004329560932185862,0.020681728680504677,0.021527017471153254,0.00576441614135395
0.004131,-0.007866343837977472,-0.003203601360321232,0.02103378226530401,0.023035419094950205,0.005320363579202113
0.004132,-0.00680493698929187,-0.0018776082001206152,0.021599867882874033,0.02321071049072088,0.005161656851228
0.004133,-0.005935181585041141,-0.0006402039756892138,0.022592197558758475,0.0227108917544067,0.005137194036180158
0.004134,-0.005247132463592934,0.0004266284525187117,0.024430780291969535,0.022010873622859417,0.004649045524389272
0.004135,-0.00483112936632164,0.0008886696878572614,0.027146533694062693,0.02099917250248036,0.0036786240008954696
0.004136,-0.0040201457287438475,0.0002142718690793318,0.030269613832365202,0.019492724494975265,0.0023178577862227787
0.004137,-0.003116771202225176,-0.0007284910664680417,0.03380118117128085,0.017318035251164952,0.0005856392243961577
0.004138,-0.0024020975787324844,-0.0015543671981765631,0.037281903304383295,0.014991753503767396,-0.0012031723997531487
0.004139,-0.0011507211724048247,-0.0021535882431754343,0.04063672956768432,0.012661372545835608,-0.002432309057478831
0.00414,0.00041833191385160764,-0.0026808549753144497,0.04360539102044014,0.010473592927373482,-0.003110359933232407
0.004141,0.0018224099893367465,-0.0030779517487186103,0.04577120213295381,0.008458646489399186,-0.0032949369262310606
0.004142,0.002795677565382392,-0.003184746220879447,0.04715887583238937,0.006205255657467951,-0.003053012366268933
0.004143,0.003403673230333091,-0.002562313827791088,0.04818509317799559,0.0035776605677228044,-0.0022937439649958957
0.004144,0.0037666128287219018,-0.0012929247198791788,0.04895682043440947,0.0008261054162700236,-0.001557098728673684
0.004145,0.003553580079643011,0.00012638359165113023,0.049661765309181725,-0.0017397754393844661,-0.0007734617558051776
0.004146,0.002749033462475246,0.0014356697945693594,0.050012141251279216,-0.003605803894212429,0.00030270218057610525
0.004147,0.0017288126856964668,0.0027380553386047776,0.04998019122888058,-0.00491420715113096,0.0016975986486311714
0.004148,0.0008860072553344003,0.0038988030962385394,0.049737720381313126,-0.005520607558952374,0.0035261620524213
0.004149,0.00013544115756539444,0.005065669227854667,0.04882910274002646,-0.005338889611343877,0.005402572850654136
0.00415,-0.0007080147788124816,0.005912228117148238,0.047827318882912535,-0.004748345122753359,0.007309991350068071
0.004151,-0.0013863032072723245,0.005954396499271352,0.046959239156755726,-0.004396446042183236,0.00975888855254681
0.004152,-0.0017826507168706661,0.005484448336268629,0.046273770518187665,-0.003945519810399507,0.012785703799522166
0.004153,-0.001720799329861131,0.004499698653064806,0.046309373118341456,-0.003226754984312312,0.015994751310268236
0.004154,-0.001438815945606891,0.0028419398227367484,0.04654351348305658,-0.0026669865053798496,0.018798296421109487
0.004155,-0.0011638579417322797,0.0009242581926600703,0.04661715061790043,-0.0020747776555574016,0.02088019036847318
0.004156,-0.0010477430101950582,-0.000731355363868678,0.04578221325660059,-0.0013934971375472837,0.02190704062101349
0.004157,-0.0007231420088570169,-0.002261762474431761,0.043869383349589446,-0.0006750894652491879,0.021458605551599202
0.004158,-0.0007722368552448244,-0.0038012357447478502,0.04089381780572846,0.000707342488431807,0.020011358861554893
0.004159,-0.0012313498505691152,-0.005248750532566964,0.03727771222216694,0.0028314552222173865,0.01833103977135786
0.00416,-0.001765426508160691,-0.007078429070964221,0.033265234567595836,0.004997025297865173,0.016190133835875458
0.004161,-0.0022553658078824346,-0.009210125254439597,0.02958311643255856,0.006680239773973059,0.013439235579049694
0.004162,-0.0023581780859543602,-0.011049006233791445,0.026519231756399326,0.00744163060707711,0.010452543300897952
0.004163,-0.0020858354980075903,-0.012599014227382892,0.02402408600991409,0.007437004333187225,0.007479015815773273
0.004164,-0.0013040319147471274,-0.013414504019897917,0.0222308311974165,0.006921102829094694,0.0049371355197909954
0.004165,-6.804219011418619e-5,-0.012899832684395242,0.021516145265886473,0.005852491263806428,0.002911665291004176
0.004166,0.0013613675889081538,-0.011112443687789292,0.022242755164159213,0.004522521755849008,0.0016872707674973073
0.004167,0.002093321402181564,-0.008845299215810967,0.02380304428783783,0.0032778851344319854,0.001295527874825173
0.004168,0.002267380764553647,-0.006885766466892458,0.02597654567406264,0.00244467671016875,0.0013221290385713124
0.004169,0.0023132851931186673,-0.005090965627126789,0.02806544125209985,0.0022536199293668037,0.0012247941420156815
0.00417,0.002251941634642272,-0.003228804456395013,0.029782327308689703,0.0023212901862874474,0.0007638405134668718
0.004171,0.0023260504505850698,-0.001720197171318229,0.030558585492754396,0.0025962427944789335,0.0002756036165525691
0.004172,0.002746126061208336,-0.001010372190983373,0.03050136970075237,0.0025628632755430297,0.00031078002389090106
0.004173,0.003422456916561668,-0.0013400009568162198,0.029883017572087934,0.002111149908780536,0.001213327633899877
0.004174,0.004104606317709787,-0.001930178827396181,0.028881948965871936,0.0012832101267818638,0.0027773376036853304
0.004175,0.004735937261028762,-0.0026600065004016298,0.027612224970068672,0.00029295931250566216,0.004669008317974014
0.004176,0.005485097300098395,-0.0032809520467585273,0.025955256064180886,-0.0008255749260010162,0.006328860470442191
0.004177,0.006165524956383373,-0.0036203755115491523,0.024267392011188448,-0.0016014729773195923,0.0078096537812250835
0.004178,0.006563412009912901,-0.0031524710001680292,0.022990135899879968,-0.0022414770517764295,0.009015215562219963
0.004179,0.00677192101140632,-0.0019721823202218697,0.021855111186837948,-0.002396690720902355,0.00964572889448975
0.00418,0.006694437753606065,-0.0004255043179024831,0.020471517624906385,-0.0022228508266734725,0.010275553384013805
0.004181,0.006728185109230233,0.0014768405922122932,0.018701514136973678,-0.0014671332031494044,0.010836032783188346
0.004182,0.0070949386783417485,0.003616521321159512,0.01662221158223346,-0.0001704221197249102,0.011131460836305172
0.004183,0.008069679654131395,0.005716014744855602,0.014107016625132831,0.0006978895018934995,0.01157429235944641
0.004184,0.009263912455574331,0.007503411908839949,0.011327588047752005,0.0007799990500241903,0.011881174687676726
0.004185,0.010202631405140734,0.009475048293641663,0.008353235519450894,-0.00012334358846499634,0.011938065969242895
0.004186,0.010826307017016345,0.011725045594073592,0.005466468457298201,-0.0016458113955146114,0.012017768164450325
0.004187,0.011304062397506138,0.013727980398989911,0.002516302097929414,-0.003659056249399693,0.012089994839680342
0.004188,0.011279663282008929,0.015332352480333523,-0.0003335990078406253,-0.005992718636768551,0.011967803437345968
0.004189,0.011137031020710423,0.016024876013980418,-0.0030461476260201163,-0.008233079362117304,0.011938755664978368
0.00419,0.010987592023771996,0.01581154183098148,-0.005631056916547653,-0.010226486530151563,0.01225830137558632
0.004191,0.010426522496614448,0.015537099153382243,-0.007663980359548347,-0.011718705882635265,0.012614772882697566
0.004192,0.009334272169989222,0.015353244262244978,-0.009265078649832323,-0.012619314700104493,0.012576391607912208
0.004193,0.008021982935568562,0.014913349275161636,-0.010346977573642018,-0.01305920906263241,0.012047352878273491
0.004194,0.006976606304307812,0.014161674898542666,-0.010378318261032594,-0.012854773635126118,0.010883910916625885
0.004195,0.006291261316442073,0.013246780740081754,-0.009828634164484257,-0.012189741360217495,0.009489503674253053
0.004196,0.00561810252167919,0.012545480146873258,-0.008804878077480425,-0.011422356434063441,0.007744393900804387
0.004197,0.004600826083945788,0.011931664289397258,-0.007852667320492807,-0.010364890920128853,0.005807180309312708
0.004198,0.0038518165146073906,0.011440022333102158,-0.006951339254211674,-0.009143645779779858,0.0036862481095492803
0.004199,0.0037035130541241963,0.0105097785989963,-0.006144228146078723,-0.008281592068986566,0.002282350619839196
0.0042,0.004144254525490782,0.009226910275469768,-0.005252678262560621,-0.007859938341859525,0.0017699270210460216
0.004201,0.004928573059467531,0.007023289020143043,-0.004543755899142853,-0.007705708563596989,0.0020589585208451266
0.004202,0.005467418793034932,0.0039609201800074765,-0.004250872972387545,-0.0075129181745742,0.0024063554155576493
0.004203,0.005470403844299869,0.0006685174552120021,-0.0038424697767702283,-0.00729915981720846,0.002083500099621912
0.004204,0.00499991738624723,-0.0024887874138455972,-0.0031654587678740004,-0.007216616282927573,0.0013556058332596281
0.004205,0.0044886264642000125,-0.004819049305507031,-0.0026391589903035436,-0.007451863845868108,0.000383446631580905
0.004206,0.004689688408759176,-0.006122622179879914,-0.0023367982316888644,-0.008225241150862901,-0.0008247215587427274
0.004207,0.00547534414994416,-0.006266379360029676,-0.002130373055368775,-0.00933335297967437,-0.002389792338652323
0.004208,0.006267462331145772,-0.0058866528753674105,-0.0024071246969569323,-0.010633120384247125,-0.004163250254997207
0.004209,0.007311497748747296,-0.004919016836592964,-0.0030312207045884837,-0.012231401748121103,-0.006379495992253216
0.00421,0.0085965858787184,-0.003688113900161586,-0.0036503742428003294,-0.014322124193698813,-0.009120345966770856
0.004211,0.00981869627015749,-0.002217080689296799,-0.0044538545041952066,-0.01632134978911122,-0.011712395805727796
0.004212,0.010599693145947824,-0.0005268112335786095,-0.005215779690689669,-0.01772649668328976,-0.013770735907169668
0.004213,0.010861843679635665,0.0012615597413140726,-0.005979560787609879,-0.018719862028269436,-0.01512814704400579
0.004214,0.010329750437404611,0.0030515417802148945,-0.0066905392474089715,-0.019200038346762267,-0.01574561583368937
0.004215,0.009357627570130929,0.004830866625248501,-0.007429223948245897,-0.01924684344607726,-0.015948761641061647
0.004216,0.008503886724435987,0.006298033065802932,-0.008400747206784517,-0.01881750588689372,-0.015779674195331862
0.004217,0.008240468546922768,0.007003280034817457,-0.009948869881191603,-0.018418654696962012,-0.0155303786777177
0.004218,0.008501764279097206,0.006572758696700768,-0.012096379473349357,-0.01837285530220399,-0.01542793830381562
0.004219,0.009185719690268523,0.005069276655684208,-0.01497682169584851,-0.018925637639287694,-0.015495525338613824
0.00422,0.010142349700288971,0.002862543635139496,-0.01842084885987321,-0.020011573285613513,-0.015361773016382169
0.004221,0.011259004045217184,0.000541771887583548,-0.021817704273705225,-0.021197879199270683,-0.015573271963122066
0.004222,0.012790460081489277,-0.001250435669470685,-0.02481005542351232,-0.02183487959581491,-0.015988610277584293
0.004223,0.015157685130865933,-0.002453110475687786,-0.027456479193944908,-0.021677130084649228,-0.01624620424275328
0.004224,0.018600524672859487,-0.0032490495836012406,-0.02932539119862883,-0.020609371717183588,-0.01659378875085517
0.004225,0.02249488038498504,-0.0036690946861993416,-0.030314404400959546,-0.018904865542769638,-0.01641544238670216
0.004226,0.026354183831336298,-0.003438887507901838,-0.030987156981235504,-0.017514588614108484,-0.015628217441477524
0.004227,0.030156845784082523,-0.002612657279803526,-0.031405751839728734,-0.016276821105762708,-0.014107332786704873
0.004228,0.03370935884094477,-0.000976730296051338,-0.031410377037214846,-0.015293072467592518,-0.012280872597235527
0.004229,0.037236724117418386,0.0008225875236044731,-0.030892251859657705,-0.014543443954539837,-0.010343372767367751
0.00423,0.04079372928528049,0.002382573250989821,-0.030223339394300042,-0.013695559588795123,-0.008206207460920524
0.004231,0.04397826058664635,0.0038070053018936048,-0.028947727097528627,-0.012781484183529226,-0.005854406145228335
0.004232,0.04661961144854413,0.005336624539922836,-0.02710827577481645,-0.012316382216032682,-0.0037277192449220444
0.004233,0.048458003565276575,0.006962139705573325,-0.025465486637727443,-0.012499406101316323,-0.0019675244379478538
0.004234,0.04874277043735138,0.008424840933117017,-0.0244944156105043,-0.01302191836647946,-0.0003935470534727128
0.004235,0.04739429590294002,0.010065653993990212,-0.02441767073402257,-0.013429932258637069,0.0011183967401266336
0.004236,0.04470464522547806,0.011294195049428359,-0.025191660048216866,-0.013727002374185678,0.0026112897599101462
0.004237,0.041314767895847655,0.012316932439263748,-0.026707288150459287,-0.01356960149086788,0.003958259959903574
0.004238,0.03778737947715616,0.01299916026381481,-0.02878764223507602,-0.013257642336428725,0.005488104816937704
0.004239,0.03430184567024352,0.013229944722230332,-0.03124896833310792,-0.01281319545161153,0.006894057757844532
0.00424,0.03142238832165642,0.013270738491218122,-0.03408676895184617,-0.012440041799915667,0.008343359546760833
0.004241,0.02979088661809065,0.012881080976412149,-0.03703279436748433,-0.012196439544644172,0.009395823356319638
0.004242,0.029408612881799367,0.012042368202862395,-0.03983420558004628,-0.011837385859394966,0.010182433207937483
0.004243,0.030601115302584393,0.010794747137114216,-0.042137524715670324,-0.011151164202843424,0.010795617487540404
0.004244,0.0324672610215714,0.009396823751732914,-0.043366729624376904,-0.010460819967192716,0.011504283176713028
0.004245,0.03438761486280806,0.008211533763125592,-0.04396490553535832,-0.009899588040826543,0.012348980019870108
0.004246,0.0367859633324389,0.006765235548460739,-0.043592896020670416,-0.009190844201168578,0.012751536242578588
0.004247,0.03929117476819683,0.005174511716279729,-0.04266152200965195,-0.009048373527269237,0.012689192533196
0.004248,0.04200609425585751,0.0035321150192481067,-0.041300473968263675,-0.009512194924206996,0.01238399662145996
0.004249,0.04472162294320861,0.0014947304360467635,-0.039356697154714806,-0.010579755905126026,0.012270208518970066
0.00425,0.04726021840685919,-0.0002503207568525393,-0.03662070200677701,-0.012349917762952916,0.012524541317132666
0.004251,0.04904159003168772,-0.001209538701092098,-0.033822943457769775,-0.014272011976554986,0.012987497452804106
0.004252,0.04972535952538563,-0.0013656856821675353,-0.031283044840417225,-0.01601928734921215,0.01349796722065049
0.004253,0.04927305757174073,-0.001108613925754664,-0.028807081182836317,-0.017649969743171,0.014110536450436561
0.004254,0.04748194115356786,-0.0006690312566402696,-0.02638024018468811,-0.018912687167730043,0.014763981663436235
0.004255,0.045030046660501116,-2.1029273964347378e-5,-0.0236703442002211,-0.01929541924338073,0.01561645699786571
0.004256,0.04239707109155476,0.000685069761149485,-0.02045238986067834,-0.01893566576057487,0.016077037545588205
0.004257,0.03905437587659104,0.0014239861375743882,-0.016918708437288137,-0.017655812481240343,0.015508326561301832
0.004258,0.035142269785335786,0.0023488478355661447,-0.012933362832539468,-0.015505951824929812,0.014021316006608223
0.004259,0.030542207001939138,0.003214513670165023,-0.008494018417404192,-0.01304324061723156,0.011768582801038582
0.00426,0.025927367334675155,0.004536681417365446,-0.004193013932084084,-0.010363668690703317,0.009491268163999544
0.004261,0.021432971919782714,0.0060415787649321364,-0.0006164028895823736,-0.007660634326602109,0.0076835305270143905
0.004262,0.017646224084592287,0.0073164798349494384,0.0022627805544465003,-0.005221948365161451,0.00642510878253889
0.004263,0.014492810544634173,0.008080201965806515,0.004446779604215621,-0.0029083420487937646,0.00552507495281339
0.004264,0.011791257517122093,0.008376776873057334,0.0054831531374319505,-0.0005188571876022552,0.005264168440525293
0.004265,0.009404016590598769,0.008584990812167024,0.0057313873644634986,0.002067873826619921,0.005944550051250569
0.004266,0.007099747119787375,0.008831153394042494,0.005807877684196691,0.005153384943159205,0.006913023766851877
0.004267,0.0049487661626489874,0.009184762051653915,0.006048065112021215,0.008473722929825275,0.007424105190570139
0.004268,0.0032143904159696412,0.009894300480741944,0.006394797060462499,0.0119471237106059,0.007034881297709477
0.004269,0.0014284121624722746,0.011019904335147086,0.0065511647945134,0.01538381112078228,0.006334839031219706
0.00427,-0.0003098232798192222,0.012388080471697902,0.00649578260299802,0.01804589029066298,0.005513458386702999
0.004271,-0.0018877055564548338,0.013843540413501467,0.005941830360835072,0.01957088968700997,0.004476563662949518
0.004272,-0.002856633536074448,0.014978464339096886,0.004460560936986616,0.01956093616890244,0.0033297785497047733
0.004273,-0.0032386206114480673,0.0158855085565016,0.0020883872352798222,0.01844115815109311,0.002649718510543726
0.004274,-0.0033678292237797705,0.01679643352875418,-0.0008697823614520889,0.016591285249063083,0.0021555887924559394
0.004275,-0.0026461991589229244,0.017653376270634548,-0.002928511124610373,0.013730653551302173,0.0016419774593877453
0.004276,-0.0009911388230744449,0.018428583470132143,-0.0038823876302038645,0.010299647905047874,0.0010392469814547794
0.004277,0.0012841998861687558,0.01886704929766687,-0.004225125486697714,0.006977331559606045,0.0005927314314217975
0.004278,0.0037096131183078068,0.01920129907912061,-0.004018565871011118,0.004154099755354135,0.0005598159007209709
0.004279,0.005385046489699284,0.019538703522450747,-0.0036302681579719813,0.0016969940843370734,0.0006790306165535988
0.00428,0.006394346549417701,0.019779763859692562,-0.0032250638306659473,-0.0005433053096794539,0.001119407456381059
0.004281,0.007273555790792912,0.020285376912867917,-0.003128557067646402,-0.0028308258496175954,0.0014223329234726127
0.004282,0.00809393523353658,0.02156178930378154,-0.0032280617653193556,-0.004902647669648562,0.0012801276131872582
0.004283,0.008210457663937718,0.023370437603330425,-0.0028037089632703426,-0.006678364266500132,0.000419308479436195
0.004284,0.008111700401800493,0.02570175827986073,-0.0020209817584559264,-0.008210048211718392,-0.0012124560252936812
0.004285,0.007864378620956347,0.02854402424106698,-0.0009547421716165471,-0.008832381752412586,-0.003376343516408585
0.004286,0.007468401756704571,0.03158225353309924,0.0001798450529263672,-0.008540174272707928,-0.005902401950299308
0.004287,0.006867088379741485,0.03448343662562924,0.0014456671034404525,-0.007474193446120682,-0.008746509092454547
0.004288,0.006407204684847052,0.03752620464436648,0.002905667372962891,-0.005845452151621596,-0.011679274030416022
0.004289,0.0058628633870710465,0.040461700290939845,0.00461281333042252,-0.004079628552650542,-0.014588970530014157
0.00429,0.004887064046698587,0.04282604173956761,0.006674549347223446,-0.0024598559599400514,-0.01777154238547257
0.004291,0.0038027410086400124,0.04422763611383031,0.00868628542706253,-0.0014519525657385858,-0.020707556226928374
0.004292,0.0030194273772884655,0.04466236853860763,0.010340731405369136,-0.0010995397596728076,-0.0234221099305525
0.004293,0.0023256222141181306,0.04366460494262931,0.01185456558982278,-0.0015971040222674698,-0.02576307260376194
0.004294,0.0015365184859774323,0.0411438646753878,0.013112778649305518,-0.0028327766811406447,-0.02732625553449283
0.004295,0.0009427482391798055,0.038029447641369146,0.014220642340033179,-0.004674347574318317,-0.02845564282453846
